,0
532,13.115897105075419
533,13.025286104064435
534,13.168379543814808
535,13.200246779248118
536,12.887856140732765
537,12.863932688720524
538,14.061614585109055
539,13.461134884972125
540,14.357831950299442
541,13.973599528428167
542,13.026113596279174
543,12.621720646508038
544,13.976113378535956
545,13.250655612908304
546,13.807448043953627
547,12.822562572080642
548,14.032023403793573
549,13.349076587241143
550,13.704405820928514
551,13.562050967942923
552,12.795957742724568
553,12.737120142672211
554,13.078430791851133
555,13.272857444360852
556,13.345504167955369
557,13.053770820144564
558,13.552730104885995
559,13.096315326634794
560,13.181941086426377
561,14.010885833762586
562,13.215747651644051
563,13.219505687244236
564,13.001929453574121
565,13.220369670074433
566,13.225447430741042
567,13.538124428596348
568,13.217730884905905
569,13.158196638338268
570,12.891242849640548
571,13.37937076203525
572,13.559815300162882
573,12.679373144172132
574,13.339225003495812
575,13.505193068180233
576,13.226155012380332
577,12.754913102835417
578,13.578919732477516
579,13.205298949033022
580,13.163136930204928
581,12.90022362023592
582,13.622839752584696
583,12.962722484022379
584,13.123283250257373
585,13.71751887537539
586,12.814562377054244
587,13.19015909358859
588,12.96535395598039
589,13.100775299593806
590,12.960196599829942
591,12.51563533488661
592,13.191125533543527
593,13.03736753668636
594,12.645897841081023
595,13.390123484656215
596,12.77309453394264
597,13.431618275586516
598,14.079970711376518
599,14.147331909742206
600,14.16283452976495
601,12.910700927488506
602,13.437228148803115
603,12.706179856322706
604,13.754840883426368
605,13.187048415187746
606,13.339859535451978
607,13.077303384896368
608,12.551642301958054
609,13.32903390051797
610,12.969826583750546
611,12.964576787315309
612,13.477791195735335
613,13.726739643141627
614,13.409166874364018
615,12.775860380847007
616,13.112641484476626
617,13.663348836824298
618,12.883119613397866
619,13.191612834110856
620,13.178495202213526
621,12.594625297468156
622,13.813854419626296
623,13.301197297405452
624,13.360846154857427
625,12.926838317885995
626,13.57185970665887
627,13.087798475287855
628,13.06096436129883
629,13.897990404162556
630,12.745509170927107
631,12.684193421620876
632,13.133280755020678
633,13.398356542456895
634,13.05639859335497
635,13.055498077068478
636,13.05736659746617
637,13.479154036846012
638,12.973693932872266
639,13.506657829973847
640,13.12576355272904
641,13.427227569743991
642,13.369489807635546
643,13.233298339415342
644,13.256686713080853
645,13.143979934509844
646,13.409175686072558
647,12.78432742645964
648,13.620216226670891
649,13.38376660225913
650,12.838114640675485
651,12.99394401628524
652,13.756160957273096
653,13.401893986854702
654,12.906463934574276
655,13.177707988303155
656,13.438632203266025
657,13.108091829810292
658,12.845179588068277
659,12.831070513930172
660,13.139985706657171
661,13.380329193081707
662,13.276040385477245
663,13.027138080913574
664,13.027127494104207
665,11.77623231569305
666,13.213687651325017
667,13.03409069031477
668,14.020807344000787
669,14.663431702181697
670,13.14835074590519
671,13.137045768555254
672,13.98420158168301
673,13.470988804008812
674,12.817253030370921
675,12.856569530908018
676,13.558231928851455
677,13.127241455949843
678,13.399691415019333
679,12.738458334002644
680,13.265060581732541
681,13.285555463749915
682,12.665232049301267
683,12.931972194463015
684,12.648490549530834
685,13.89229378895834
686,13.498860243242234
687,13.185180894564837
688,12.984323978889734
689,13.98481212509796
690,12.831496243365109
691,13.564148223493248
692,13.82046585669741
693,13.372851440683007
694,14.058873927686363
695,12.929802568629384
696,13.466685417108238
697,12.911505822092295
698,12.653206451795995
699,14.247495176736265
700,13.003520428668708
701,13.12254452938214
702,13.346603089012206
703,13.514048699755222
704,13.005973846185952
705,12.934455597773194
706,12.836651780642569
707,13.180712057743222
708,13.419682573061436
709,12.656045148149133
710,13.953361601103097
711,13.181586314924061
712,13.393175166565925
713,12.85351723106578
714,13.098866011481732
715,13.017776771448553
716,13.58901218418032
717,12.672989933285862
718,14.122352272737771
719,13.056986820418388
720,12.842019276227802
721,12.745270824059844
722,13.126109612639993
723,13.628404221963137
724,13.846929929684848
725,13.102351403329521
726,13.099186838138849
727,13.049855203833431
728,13.38766224635765
729,12.674534731544554
730,12.540961811784655
731,14.357972548808903
732,13.123526975512505
733,13.377888455986977
734,13.325457443948835
735,12.989299467299134
736,13.984223819337785
737,13.060716534033418
738,13.061127828899771
739,13.8717371202074
740,12.87181923398748
741,13.072408980689943
742,13.605934472288936
743,13.151164818089455
744,13.224735657684505
745,13.490393510088325
746,12.986219726968557
747,13.222732851281762
748,13.171645134221762
749,12.810211341828108
750,12.922499764245003
751,13.426053315866739
752,13.26454505091533
753,13.574665115214884
754,13.1685398533009
755,12.769153068773448
756,13.067802561447024
757,13.221918637864292
758,12.743613790720701
759,12.745242469012737
760,13.070054518524557
761,13.082783604506403
762,13.037957777734846
763,13.725423249881715
764,12.719235471449792
765,13.327241962775588
766,13.180800325237215
767,12.535097198095173
768,13.261904158629477
769,13.049658148549497
770,12.973508964758366
771,-168105.05007500923
772,12.600802146829665
773,13.304023477248847
774,13.714332913514227
775,12.61730644106865
776,13.757172113284469
777,12.326750873588026
778,13.82223262405023
779,14.058764090761542
780,13.52192704146728
781,13.395906204823405
782,13.224352822639048
783,13.076613729353994
784,12.966747951693833
785,13.362806074786931
786,13.240608846768737
787,12.88939177012071
788,13.99512913217768
789,13.272545465733856
790,13.389820670709014
791,13.674136518035084
792,12.86576062394306
793,13.537797705736011
794,13.695132455788553
795,13.52659994410351
796,14.457659158390015
797,13.952788859140128
798,13.010281088296324
799,13.34786573285237
800,13.693414851557463
801,13.996143442112952
802,13.857824028935283
803,14.094619349110872
804,13.118392492178828
805,13.701789883896708
806,13.26344071701169
807,12.750692680943757
808,13.402381737716496
809,13.080674081109464
810,13.321217499673367
811,14.493084469344467
812,14.232873589266092
813,12.641613782383502
814,13.170059442985803
815,12.942867946345359
816,13.388381561730057
817,12.379020808730274
818,14.296514609828591
819,13.082503786310554
820,13.308817777317017
821,13.326941474806517
822,12.896548158954829
823,13.936548872850835
824,12.723952966742218
825,13.0865892264992
826,14.098268852103502
827,12.897434914018959
828,13.474691555369645
829,12.801690753083676
830,14.236730982549489
831,13.105957036372274
832,12.989859832450747
833,13.422962671611458
834,13.253209385555238
835,13.581854314543307
836,13.414111929014325
837,12.753831123933196
838,13.528617751784623
839,13.623875280842185
840,12.841917951591313
841,13.57926865015179
842,13.786881756037474
843,13.31508523831144
844,13.100627403706312
845,13.82138478755951
846,13.046739066950977
847,12.696720715612173
848,13.386584527790546
849,12.921817420516163
850,13.035367796663195
851,13.287788699381053
852,12.83837980311364
853,12.869515905622393
854,13.18428862048313
855,13.23247439507395
856,13.476285178679973
857,12.91605586046353
858,12.860042720101774
859,14.446465194690973
860,13.012886027339846
861,13.289808945264667
862,12.635488092899323
863,13.716744376346469
864,12.740613144822419
865,13.013051558285952
866,13.024144992697984
867,13.14102403121069
868,12.792265767697245
869,13.021669727750123
870,12.995593483094126
871,12.893124953377992
872,14.437144985422492
873,13.14114631107077
874,13.83847200172022
875,12.560255460441113
876,13.90369137423113
877,12.793084086384624
878,13.041867193765938
879,13.333200042601675
880,13.357463590335101
881,12.686672092415392
882,13.896671153604984
883,13.699215252418071
884,12.929030780214816
885,12.760615877341479
886,13.721861189231277
887,13.150201752316207
888,12.985010303556919
889,13.311524701304734
890,14.108702794648707
891,13.219820715952665
892,13.044395428150892
893,13.117178566753864
894,13.278933856170624
895,12.735062679741532
896,13.413566443603486
897,14.063516409602016
898,13.057291061617434
899,13.03107075439766
900,13.196760301478207
901,12.533823747187853
902,13.099663147237152
903,13.379190492909402
904,13.912020480260253
905,13.746857510879636
906,12.894158631097525
907,13.198962819762528
908,12.926994614303112
909,14.307972156442702
910,13.635592214297503
911,13.658900521229953
912,13.14511851221323
913,14.116108311805874
914,12.444187759421766
915,13.254260953050107
916,13.41855249973014
917,13.643903377465904
918,13.008351496886462
919,13.062274972442538
920,13.313005215488374
921,13.879503170028329
922,13.37603862164542
923,13.624099203385413
924,12.532639079261571
925,12.992937323171645
926,13.597092629875988
927,13.38571349112317
928,13.039725435432047
929,13.437293936964124
930,13.02430050401017
931,13.418905819300562
932,13.588869468308985
933,12.893262434285134
934,13.605484685860574
935,13.006646716035903
936,13.87810981972143
937,13.128100826404989
938,13.614318049978465
939,14.257509570103139
940,13.001390101388097
941,13.32274744194001
942,13.451007157098502
943,12.775985853280872
944,13.094616915099323
945,12.690805941820145
946,13.19700790150091
947,13.575774041935802
948,12.722128581721336
949,13.048130524810404
950,13.407817157451063
951,13.021649118512869
952,13.692846146877855
953,14.293520676437765
954,13.527432776987553
955,12.90543849952519
956,13.323436274658889
957,13.48445985885337
958,14.596707697026432
959,13.320066032931209
960,13.086385524831712
961,12.79271160485223
962,13.286132459063083
963,13.192559391725808
964,13.403822662774473
965,13.21143303066492
966,13.364384224638343
967,13.695687357801944
968,13.422763957176358
969,12.818562445230782
970,13.366315940394998
971,13.452611739747226
972,13.30866890726611
973,13.953976300545037
974,12.892735234461725
975,12.66383099136874
976,13.439915820490569
977,14.36483001941815
978,12.821292366366833
979,13.448658182285726
980,13.784460930619389
981,13.271716663148254
982,13.416922238189727
983,13.22492738161236
984,13.162345979362726
985,12.621616998687387
986,13.38618248468265
987,13.067285613156855
988,13.089433575514704
989,13.734769586939365
990,13.027765419334173
991,13.63349302019924
992,13.101673861034214
993,13.159353788476437
994,13.53695122525096
995,13.728751040063798
996,13.260407315101475
997,13.707964127883315
998,12.17022755742073
999,13.02194688981399
1000,12.899746926035732
1001,13.779861913993955
1002,13.378014038316905
1003,12.720802179072052
1004,13.522653503809124
1005,13.039782234933227
1006,13.309050222393125
1007,13.876153130084276
1008,13.37810487113893
1009,13.261834650766104
1010,13.677660499699414
1011,13.042268435936421
1012,13.23239589529112
1013,13.882897570729256
1014,12.920252682641149
1015,13.172458093147725
1016,13.204209057614207
1017,13.988581651356071
1018,13.000023695174605
1019,13.172099676448852
1020,12.787630280479789
1021,13.565997461322695
1022,12.70658845687285
1023,13.447571261785924
1024,13.596575167495757
1025,13.335395290981978
1026,13.493684374261647
1027,13.675622522830963
1028,12.90303706144914
1029,12.934220584575087
1030,12.960532622877508
1031,12.86633886396885
1032,13.123127827886492
1033,13.058441475499421
1034,12.807459835428745
1035,13.431772977579385
1036,13.1943892063573
1037,13.54806864168495
1038,12.817880680318922
1039,13.59676307393238
1040,13.487973363604397
1041,12.994971830863506
1042,13.749867943115532
1043,13.502977932803333
1044,13.72908275667578
1045,13.885206459555775
1046,12.828084029722959
1047,13.264617653097957
1048,13.257543771993369
1049,12.880481828004122
1050,13.134808793663979
1051,13.142122618854046
1052,12.670379132498056
1053,13.268246439751238
1054,12.671595300082117
1055,13.427971612662077
1056,13.674002044834197
1057,13.13330116076395
1058,13.840629890095443
1059,13.013107253238559
1060,14.422989573795348
1061,13.629197756759822
1062,13.534500833135098
1063,13.10462524369359
1064,12.960225793533027
1065,13.730538737494498
1066,13.450223015621305
1067,13.188575501553714
1068,13.180532987695187
1069,12.780933177564293
1070,13.443634697701782
1071,12.999062740709633
1072,12.661017744801939
1073,13.606934534851462
1074,12.921706373337656
1075,13.409847403876483
1076,12.859705488663167
1077,13.648090176749974
1078,13.427913496270776
1079,13.356368435081095
1080,13.551259921863675
1081,14.071235574781895
1082,12.85885732062161
1083,13.925898340996355
1084,12.79780894331634
1085,12.983536399435252
1086,12.911213461775333
1087,12.898633869830519
1088,13.66499106399715
1089,13.22854934958741
1090,13.00891767675057
1091,13.028109043836594
1092,12.221381004434079
1093,12.911603123415262
1094,13.123989128042012
1095,13.524161100387573
1096,13.139137471560389
1097,13.50897870073095
1098,13.259477031882852
1099,13.246691047679633
1100,14.617414218839258
1101,13.199751127976924
1102,13.37390784965828
1103,13.294298524968326
1104,12.70442975545302
1105,12.507320551667362
1106,12.747506165876985
1107,13.958030425943434
1108,13.605127271730453
1109,13.72575238160789
1110,13.342510856222361
1111,12.763126818928868
1112,12.957073746714741
1113,12.677340162917972
1114,12.924678558949381
1115,12.814802296925336
1116,13.985437175724655
1117,12.804588078521192
1118,12.869446371681988
1119,13.81462500197813
1120,13.370541564654559
1121,13.255780587904155
1122,13.357798350509256
1123,13.197231823578477
1124,13.23517283750698
1125,12.560867292340845
1126,13.360413358081132
1127,13.229599852580577
1128,13.236151708755642
1129,13.264858440961689
1130,12.878381402231753
1131,12.920679398346692
1132,13.093177263624966
1133,13.668896407354623
1134,13.282940176315606
1135,13.163741316180676
1136,13.214979582931846
1137,12.760063549969345
1138,13.246395007707179
1139,12.896981278434396
1140,12.775840889662504
1141,12.804476188030094
1142,13.101692490279675
1143,13.25986091280356
1144,12.96331801591441
1145,13.522807023022324
1146,12.955608789809048
1147,13.343424075748771
1148,13.353961537126452
1149,13.158627856522799
1150,13.501401721965522
1151,13.349076062440872
1152,13.156499940901995
1153,13.429315072949976
1154,12.861281318590045
1155,13.25511736376211
1156,13.070088871289045
1157,13.420642302371562
1158,14.284799135755748
1159,13.479289327282459
1160,12.929305165074766
1161,13.256275797262788
1162,13.185230063740164
1163,13.376237793825567
1164,12.842220860999078
1165,14.565671373158693
1166,13.152924835681915
1167,12.60264140740037
1168,13.223744534887373
1169,13.133568384684622
1170,13.21422091173008
1171,12.969383267685771
1172,13.737111172638834
1173,12.995310567785054
1174,13.317636942490935
1175,13.05983209144324
1176,12.501534116454422
1177,13.201369499322027
1178,13.010738340672106
1179,13.007698875386268
1180,12.090988418087363
1181,12.959821665659547
1182,13.525400476530194
1183,12.5288794208318
1184,13.233819529414177
1185,13.606997187715024
1186,13.291876492090523
1187,13.580866779666394
1188,12.942455474752933
1189,13.821502371691167
1190,13.525610060896724
1191,13.25664076814428
1192,13.263000388164073
1193,13.243472478352487
1194,13.125408911611885
1195,13.191570826340467
1196,13.462532142642885
1197,12.874465896748006
1198,13.477637228090316
1199,12.590357006527483
1200,13.23762958869338
1201,13.206830563023686
1202,13.834751757327467
1203,13.202962510753423
1204,13.54330050619319
1205,13.306480996776372
1206,13.839715654030442
1207,12.807759460061789
1208,12.58057203469798
1209,13.226763525046408
1210,13.408049694262445
1211,13.17417177464813
1212,12.823106760624796
1213,13.49411884136498
1214,13.624214083421975
1215,12.713298121001571
1216,13.088636414613575
1217,13.324227974750102
1218,12.976383331231773
1219,13.541204200591892
1220,13.404359177220613
1221,12.795076366513968
1222,13.119811984244734
1223,12.65550340898335
1224,13.022940096445382
1225,13.521788148209453
1226,12.77766737807542
1227,13.384748277720064
1228,12.814440403599292
1229,12.827515494078398
1230,13.20841429848224
1231,14.168629640247673
1232,13.161625791341066
1233,13.527100320439786
1234,12.763386187609285
1235,12.98138512019068
1236,13.59155625430867
1237,12.585617316886783
1238,13.008502245415002
1239,13.290813889820129
1240,12.40906147658825
1241,13.12916241819039
1242,13.74761307425797
1243,13.336193417198956
1244,13.443647777661681
1245,13.750894346274436
1246,13.025351307820529
1247,14.279254856519401
1248,13.362910894211382
1249,13.21201496059075
1250,13.386682718526572
1251,13.195782632101327
1252,13.407415613532066
1253,13.699771001469344
1254,13.131807388737798
1255,12.719515370670706
1256,13.332543757744133
1257,13.029286575969309
1258,13.293489747680724
1259,13.054577903822064
1260,13.316368697676808
1261,12.667907435446978
1262,12.613580300472677
1263,12.659093292430043
1264,13.484441112261266
1265,14.124171923846006
1266,13.357950455974787
1267,13.417186490260065
1268,13.291683454997838
1269,12.951993689872324
1270,13.284243378322572
1271,12.83599600289017
1272,13.161698777228594
1273,13.210529437288642
1274,12.862109942827374
1275,13.292616392485797
1276,12.843286135233939
1277,13.054962861351669
1278,13.179870199877769
1279,13.255227530375123
1280,12.84627455053851
1281,13.51180862961337
1282,12.553511158563197
1283,12.97701042983681
1284,13.319732116535306
1285,12.912910191342235
1286,13.161800039932132
1287,12.967086680233479
1288,14.203360432758927
1289,13.493493782356381
1290,13.078709113411605
1291,12.83359901374206
1292,14.03959143627435
1293,12.97511262493208
1294,13.142470360733569
1295,13.168993742670864
1296,13.44192260550335
1297,13.65456949872896
1298,13.191670486703515
1299,13.265931939240545
1300,13.250627386849374
1301,12.677502587903291
1302,13.465126992203295
1303,13.201870874036103
1304,13.34042234160006
1305,13.152224259916693
1306,13.392655107658356
1307,13.380089924205095
1308,12.959448017645627
1309,12.786492980550975
1310,12.728014783468097
1311,12.87517947005108
1312,12.548478409647942
1313,13.28829124616459
1314,14.374726184178144
1315,12.751613862346858
1316,13.806919645052403
1317,13.588530684821308
1318,13.356651354581118
1319,13.379598847590387
1320,12.928184133023024
1321,13.32992231566459
1322,12.9567821030505
1323,14.155453770887107
1324,13.700710629113019
1325,13.328358442988247
1326,12.772287364117801
1327,12.82383999042213
1328,13.131554909050465
1329,13.400836950168014
1330,13.981921971775591
1331,13.163272071629763
1332,13.317707534879446
1333,12.747155179735273
1334,13.226348656229675
1335,13.174995616544038
1336,13.824145776685327
1337,13.154590344056487
1338,14.444477794226259
1339,12.927571069914848
1340,14.130947238765657
1341,13.644643337465823
1342,13.29838936123997
1343,13.299857635516673
1344,13.055201211478561
1345,13.405814046040177
1346,13.928836146835238
1347,12.577775722369552
1348,12.234257829375565
1349,13.124313513748348
1350,13.184023146051913
1351,12.933175337035209
1352,13.12064242362976
1353,13.825163431931287
1354,14.007959897164255
1355,12.892975055612624
1356,13.721138066146523
1357,13.141415181569755
1358,13.413835224695504
1359,13.082141257822514
1360,13.134663139469922
1361,12.750419297255576
