,0
172,1031794.7219110727
173,587447.687870279
174,414494.49343173206
175,603235.6941860318
176,419829.14662739635
177,331492.9897868037
178,496949.02294400334
179,1313810.0003905892
180,605590.3998275995
181,524595.2980829477
182,1285651.3253526539
183,547673.9016080052
184,799666.182615757
185,530363.9747743756
186,989733.5400504917
187,537481.1253917366
188,586572.0385711044
189,386442.61044354737
190,733916.0812879652
191,543441.0979224145
192,375702.30317266285
193,705240.574314326
194,805654.6936853677
195,358453.93085606396
196,472911.49660232663
197,559116.3149364442
198,738574.8509948552
199,953804.7815213054
200,1772517.048780471
201,611772.8841716498
202,590611.537681222
203,283999.8998475522
204,728472.4583501518
205,876651.4428795725
206,1304265.4045567364
207,408108.3827268928
208,875594.6389525682
209,376834.19858811796
210,1211711.491607532
211,601370.330543682
212,628927.5544574261
213,741809.4152886122
214,991218.2955842167
215,439603.24050578475
216,464830.3963534683
217,750804.1074198782
218,318400.5002414137
219,684133.2580479681
220,429836.34940859675
221,387965.52189187706
222,558479.9699259549
223,244561.65663661063
224,502573.73814092577
225,423338.59361316264
226,800568.1636060923
227,708695.9360548407
228,358407.2046290785
229,736317.697446987
230,617223.6891167015
231,602074.8790582418
232,946615.2818579972
233,443497.9196270704
234,505770.7699113488
235,381433.92658777535
236,903699.2947031409
237,393864.45577670634
238,245299.21149551868
239,873270.8899253756
240,588118.410512045
241,772339.727393344
242,623320.0763608813
243,588171.3754450679
244,609302.903192848
245,742769.4856279641
246,1211356.568770647
247,480403.34548904
248,813969.5702112466
249,404262.7190669626
250,623072.7832750827
251,701286.2199852169
252,358133.0453323275
253,398632.8490072042
254,569457.4852162302
255,326901.1915548593
256,525393.925426513
257,795416.182042107
258,524393.2334837615
259,658078.952687934
260,560073.9184498787
261,356009.93932014704
262,783149.9149663299
263,564003.0488141328
264,427941.5081781596
265,856475.1567007601
266,843292.7812598646
267,1502435.348426938
268,540960.505357787
269,511908.0607201308
270,649321.5639968961
271,289164.16363596916
272,803891.1542284191
273,179811.22872571647
274,445156.07595942914
275,1139682.9069209993
276,816715.7825333625
277,991423.054955706
278,673242.0090360641
279,888047.7201225907
280,344511.49498578906
281,490956.6681933403
282,832480.4107091427
283,1011963.3802901208
284,665623.3718109429
285,412448.94247592986
286,774372.257762298
287,616242.9999644011
288,369083.7193734348
289,724269.4090021849
290,707400.905526936
291,617915.6756847799
292,559521.8431909531
293,1146587.2666524798
294,757650.6370636672
295,800227.2136841118
296,1251967.2714784741
297,248024.05025336146
298,1103223.3768449724
299,643919.7532645911
300,548803.3425840586
301,635331.5529591888
302,616781.4402271956
303,544293.1849178374
304,551310.5202278495
305,1094147.6385094672
306,506884.0785577297
307,529984.2051469833
308,399211.46344804764
309,272325.0552312732
310,386805.8446433544
311,555810.968601346
312,352531.169519946
313,578006.130454421
314,637982.6135612577
315,823305.2870053947
316,1158458.1137020588
317,650714.592786774
318,489709.57058396935
319,357577.71314780414
320,460992.4992377758
321,568560.2876339853
322,784576.4139576256
323,-73928.0044810623
324,637713.2390177995
325,729827.1405261904
326,619051.0197233409
327,437872.90097384155
328,635447.6910600811
329,375809.38247179985
330,330536.04596695304
331,1157030.217388317
332,1096069.9729535133
333,762093.4068683833
334,540652.7417031825
335,436613.0221067071
336,405477.7473132163
337,1251420.6305038333
338,771013.2620088011
339,514091.31518416107
340,564169.6291200817
341,796665.3964030147
342,649377.9049736708
343,761681.924157694
344,594302.3631147295
345,459075.8245896697
346,268818.60405644774
347,634233.4237608016
348,490334.16110506654
349,820326.9033213258
350,582317.1393250674
351,535643.3584679812
352,529030.8476657271
353,596464.1276978552
354,689762.04356879
355,419374.9706712365
356,787963.5835778862
357,677184.0918651372
358,555233.2948071808
359,57062.90882603824
360,357762.7028607726
361,460003.65700139105
362,541231.3518137932
363,785793.9780521989
364,403297.1616201401
365,346577.5580430478
366,219810.40528462827
367,315057.0557691008
368,657163.4112039953
369,612873.5926950425
370,521955.732694298
371,689535.1603405625
372,750936.9120922685
373,253769.497751832
374,480857.37779025733
375,417911.5573696792
376,504020.50641065836
377,317397.9635296762
378,249322.76052601635
379,582894.2594204843
380,864011.7032307684
381,612586.1667058915
382,524977.604843691
383,915815.0508031398
384,760474.6746911705
385,698480.9994060844
386,1411553.8665839434
387,487519.26957175136
388,1004156.2452974617
389,836022.5090216547
390,860363.4020784795
391,657571.6632188559
392,684051.7286743224
393,432923.50435371697
394,348316.97219987214
395,340942.8171007186
396,545098.441766277
397,374027.88637150824
398,1313218.083105415
399,758627.9319128692
400,716926.2848665416
401,467690.6760144383
402,1019064.6242070645
403,655857.3577015698
404,470203.39298804104
405,1049573.8180021942
406,508843.08625532687
407,373191.8300217986
408,739818.1111556143
409,714916.8506291658
410,1358668.4485456198
411,340024.01718112826
412,1301142.313267231
413,661548.0248315483
414,668830.3514102101
415,332447.3502187729
416,755953.3656501025
417,429127.9705668539
418,545729.4732770473
419,470814.0467055738
420,199764.7160730362
421,1010882.1369467527
422,654170.5791350007
423,410505.6179907769
424,155117.49980950356
425,-11361.19911031425
426,188141.23527559638
427,622421.7109218985
428,1264252.1029855013
429,2074.7180270552635
430,1118671.0403185487
431,636740.1350269169
432,733633.0192740709
433,566254.0109823048
434,586462.5935123265
435,614599.0065475851
436,999762.2548929304
437,763291.7199103534
438,242673.6096648574
439,906118.019806534
440,375896.8596738428
441,404989.2498797029
442,558692.8755828291
443,486024.42530718446
444,413524.51684717834
445,396428.6056896001
446,625134.561267361
447,372473.3853196502
448,594708.8368074745
449,544830.1512275487
450,563356.1387714744
451,504371.79685525596
452,729367.8856944889
453,451367.01781249046
454,652061.9010281265
455,618809.283406958
456,585502.9846163988
457,577951.6530228257
458,472253.8349292278
459,278900.5464195609
460,637227.8149874657
461,629122.1758493781
462,521255.2391074449
463,262737.2127908915
464,342463.40274739265
465,443874.19836844504
466,694445.6169154644
467,789831.9343585074
468,652419.1972086877
469,347446.1818353087
470,275722.72546358407
471,743828.3313102126
472,681010.0399878919
473,353754.33674156666
474,499622.6779935211
475,1114153.490743652
476,506279.0597718656
477,225356.24979107082
478,718538.3449379057
479,199582.89463235438
480,425035.55994945765
481,464903.8535166383
482,324704.9650872946
483,1418651.298440516
484,272271.67303937674
485,662452.0199095756
486,473464.0040047169
487,137736.45318306983
488,563257.5877444148
489,1049489.224532649
490,645161.1694696397
491,687099.7981102467
492,1339844.6839733273
493,768123.3223580122
494,714859.2996992469
495,498985.35904447734
496,652148.4057963938
497,767781.4403502643
498,737292.2465278208
499,624527.2327970862
500,814580.5923252106
501,340673.68001939356
502,733236.3915316164
503,494218.87290000916
504,495357.51489809155
505,858327.8601239324
506,384904.0880126506
507,612272.6308678389
508,445020.20210802555
509,576889.7752187103
510,442785.9908166677
511,878844.2317471206
512,636838.2636831254
513,661375.1500642449
514,846777.7430204153
515,469221.16717378795
516,859699.6204268485
517,736094.905207932
518,566174.9353695959
519,758780.3887117356
520,376541.11602526903
521,297452.4195845127
522,585892.7176455557
523,275552.32154497504
524,263437.5899991691
525,301975.7656440586
526,487596.7907089889
527,813291.0326551199
528,641288.2937161773
529,427696.06445997953
530,934000.9465836585
531,975148.9964073598
532,379664.54618641734
533,342378.59364926815
534,704466.3201838136
535,408815.95610933006
536,709386.8539144844
537,1248819.6030735523
538,927701.7874205709
539,752927.7585925162
540,833404.1542151868
541,108063.64425031841
542,561541.8571700156
543,466789.99527932703
544,973180.6400003433
545,304566.2885929346
546,1168348.0630033463
547,499403.0096552968
548,886670.8942675292
549,571308.2431039065
550,489247.14376974106
551,461008.4552844018
552,404704.8392749131
553,519856.00415964425
554,1014277.8528043628
555,331154.0986920893
556,263645.74411956966
557,56904.49930463731
558,467986.581582129
559,732607.5998632312
560,473643.4723828584
561,266266.1174566299
562,784951.9435016662
563,573890.3255593181
564,698291.5468727499
565,757379.5024585277
566,380769.63756620884
567,1402535.4150999933
568,715233.4099751413
569,448793.22424922884
570,561159.30334346
571,476440.7165647745
572,452967.48042941093
573,714040.7093146294
574,762977.507831797
575,472530.95602315664
576,607634.6274472028
577,482789.9555566907
578,400032.814328894
579,945066.3130876124
580,337744.6496120542
581,432594.01994791627
582,647806.4554776698
583,484575.956109941
584,525704.2765290886
585,808210.1847859919
586,560029.1335664093
587,742427.3888966888
588,527250.4807131886
589,597449.6829028726
590,211858.73962262273
591,345957.115950793
592,660384.4363831133
593,702732.6344553828
594,525745.2159817219
595,1368747.4889164716
596,526894.5940175653
597,355700.05913574994
598,347026.7586000711
599,457063.55399529636
600,431390.40988463163
601,756655.0296068043
602,452082.88581065834
603,905719.5614639074
604,633909.4859101027
605,890945.5503877252
606,822505.8654652685
607,449014.57128469646
608,1261728.38743639
609,967534.373305276
610,270027.51322725415
611,503797.06016103923
612,934556.0654025972
613,951092.1414001882
614,216804.64214265347
615,1092706.79825449
616,356252.114914909
617,489190.00796724856
618,541738.4898540229
619,472124.52574133873
620,862326.9632822424
621,912862.0913231671
622,830951.5758372396
623,845037.0186713636
624,684394.7425069958
625,643887.7514248937
626,830745.0606143028
627,923449.7583844364
628,211240.6086460054
629,1088531.7824858278
630,739069.7833435088
631,612820.4418800324
632,528785.1940247118
633,152741.6241426021
634,694075.2917062044
635,718028.5047074258
636,1159672.833417505
637,761823.4254945219
638,700750.2099948674
639,527885.9403178096
640,931313.7762075365
641,1063010.0717759132
642,308185.5885192752
643,833121.5546841174
644,763758.5967525542
645,615804.241642192
646,567004.0637947321
647,1577083.7893130034
648,623172.5440264642
649,673077.3445396423
650,452164.54767397046
651,566209.1370934546
652,548120.1517644823
653,791347.8159214705
654,530720.8638453484
655,412795.76176291704
656,1538767.2566709965
657,372515.5341283828
658,521347.6183833629
659,526244.7558227628
660,290319.0717831105
661,976155.4604948908
662,644336.1354753375
663,861886.6559254825
664,844992.0201912671
665,873331.7687857598
666,529044.5214734972
667,547196.1507990658
668,1073853.0300840884
669,503511.73583316803
670,1198018.419010371
671,281862.7391683459
672,1988609.2099312693
673,253711.4718516916
674,409633.3469277024
675,584420.1976806223
676,660852.1025736332
677,224043.55326101184
678,649201.4613760114
679,575065.2227308005
680,559454.5084624738
681,476292.79603260756
682,506774.0121856481
683,857424.673916921
684,383881.4928214252
685,744732.2500923872
686,525813.9003069401
687,282126.88898172975
688,437827.15409849584
689,365855.8800879419
690,744664.5612373948
691,703182.1250679642
692,535937.758603558
693,684093.7536298931
694,486245.53255584836
695,318558.69827756286
696,640837.0094629377
697,1019402.1807107925
698,507563.2687320858
699,616791.8001737297
700,437897.26489564776
701,382752.82001017034
702,877567.8396547586
703,825311.0108220279
704,841897.3364303559
705,1427382.7187275887
706,280961.74127684534
707,813593.1006039828
708,599948.4198848754
709,596726.7519330978
710,589391.1718511283
711,683296.2159854174
712,613024.6894378364
713,499235.741542995
714,522452.0583265126
715,746860.0771217048
716,790356.175241068
717,592716.7071139067
718,626816.7935866714
719,791598.0469641685
720,254186.91690817475
721,368433.1581489146
722,596426.4466181993
723,544054.2558227628
724,557374.9845804423
725,767734.8386710435
726,626276.3273187876
727,758629.7094910443
728,489401.78716510534
729,577168.1446902752
730,534388.7035149485
731,208946.4762097001
732,680676.003210634
733,1187410.2081617862
734,847907.1207884997
735,570248.5469715595
736,576172.3037079722
737,315385.21314255893
738,197898.54458609223
739,436017.3201702982
740,625053.4935665429
741,816523.4782859832
742,515252.88086254895
743,81797.30436012149
744,307859.2807638347
745,360309.06830585
746,856877.4266126305
747,748899.2714194506
748,619407.8199793845
749,1375063.9796781242
750,513639.79329931736
751,651333.8350851834
752,1190054.0870533735
753,508111.7143804431
754,987528.2241866887
755,591888.5689837784
756,645222.2299426794
757,473922.07061336935
758,344818.7057867348
759,348198.7448592037
760,343303.37861944735
761,752117.3771178126
762,753687.3305710107
763,916075.791554153
764,493268.460212633
765,746940.1574095637
766,625419.4132724553
767,1095887.0356030166
768,292780.8303772807
769,687238.3456672877
770,451691.60768286884
771,721808.3099613935
772,548205.2092469186
773,666457.1576611996
774,775823.6840818524
775,543953.4668260664
776,448945.39110580087
777,516320.1917204857
778,817281.9093707055
779,483650.16432558
780,783190.4284037948
781,418120.4162160158
782,746403.4017291814
783,492189.37321963906
784,614775.3041208386
785,538111.1101547033
786,942836.8300186396
787,609847.5748998225
788,488371.3620547801
789,515552.25779248774
790,467918.6410448849
791,724613.384279415
792,554867.6016198397
793,1399671.1914958656
794,541196.66891554
795,877577.3266581595
796,707333.9556459785
797,911733.8478776962
798,918486.0285707861
799,308087.18355222046
800,98350.52077546716
801,669945.9524480104
802,494243.29321449995
803,644627.722561717
804,604389.513452068
805,840824.4488559514
806,1152115.0798509568
807,1146209.2459932566
808,416606.66508844495
809,398988.65465015173
810,1075373.8385204077
811,827402.4361971468
812,670361.4326641262
813,446690.94739089906
814,728248.6355123669
815,398707.08530275524
816,632956.6883623302
817,551123.807835862
818,638014.3145502508
819,645242.457002759
820,533377.7703323662
821,439630.2755099535
822,729391.3775158823
823,298212.8486659527
824,780966.1732681096
825,696672.919942081
826,132177.20314212143
827,1991554.1908163428
828,883381.6802702248
829,375834.93262159824
830,703500.0493803769
831,728042.2453377247
832,501365.3526029438
833,523914.1978792399
834,255663.61617527902
835,298091.1089529991
836,436316.9119320661
837,214750.03032241762
838,513583.39824810624
839,477724.52761141956
840,665513.3320541531
841,963470.4388645887
842,501422.63610598445
843,635384.9271460027
844,337354.010057047
845,380282.7385697812
846,693205.9823144078
847,616938.8822673559
848,619052.8960321695
849,489637.1584148109
850,892138.5308660269
851,536410.953255862
852,1083805.3176704198
853,507646.8131919503
854,380558.1134684533
855,414390.4540223479
856,439013.56066162884
857,697137.6813527793
858,629318.7898202837
859,551950.4800543487
860,784276.397210896
861,637223.6214252561
862,639117.7985176742
863,430363.74355120957
864,774814.2609433383
865,381564.8018949479
866,734108.1299161911
867,700211.2988065034
868,672143.9533037096
869,708141.1317321807
870,537417.9937587827
871,421398.67844976485
872,321432.24793076515
873,425209.71279783547
874,819013.5242929906
875,447594.2494727373
876,477530.4652515501
877,594528.0828580409
878,528884.3278021365
879,828846.356128186
880,250434.87050555646
881,904925.1027534902
882,342726.1063724458
883,330550.8519463986
884,460138.2611372173
885,1057619.8448471874
886,688536.176076293
887,1000806.7089202851
888,856248.1691882312
889,1072453.941444829
890,556337.1739254445
891,646152.4036048502
892,639687.35039033
893,526389.9771692306
894,695175.9864046872
895,619577.6841554195
896,517160.23891198635
897,482024.3893285841
898,279999.2127921432
899,1033559.6083596051
900,337587.1784289777
901,575637.7557570636
902,349288.3855842054
903,509771.9602089077
904,826446.8257270902
905,623012.8599986434
906,428572.94980172813
907,340285.4753432125
908,253769.9737905711
909,809128.1196038872
910,1120330.981067881
911,520024.523062706
912,494220.25757828355
913,683727.3530835211
914,420632.83090753853
915,710197.5024730265
916,464603.6461107284
917,794412.6565594822
918,1050024.4656266868
919,498912.33506006
920,603255.7264540792
921,627688.1137007028
922,696618.5052148253
923,344106.2357354313
924,559205.5296575427
925,460562.40534701943
926,637841.5042860061
927,826501.8380216807
928,746142.5251986235
929,1442189.3378634155
930,437232.20187948644
931,608654.4636999667
932,933993.1912796795
933,835712.4247525185
934,711210.114131093
935,655381.3283255547
936,702315.7627790719
937,668335.5512116253
938,320590.8577852845
939,213858.97762916982
940,695618.2806340158
941,1581437.750807345
942,742163.6982506812
943,463782.5312663168
944,602850.948135227
945,432429.3663132936
946,168647.93946509063
947,646810.4996768385
948,491811.4110901505
949,1426465.1074132025
950,554607.7417129427
951,529394.0688672513
952,218972.87979364395
953,848184.2734131962
954,379905.4471934289
955,556302.8753782362
956,905529.4479069561
957,582638.6997139901
958,744293.373777613
959,411364.023123458
960,652605.1890662313
961,518491.17483872175
962,627185.412187621
963,409095.5561763346
964,580710.1619565785
965,605359.2007068694
966,589585.1700766534
967,575300.8259184659
968,579326.6329341531
969,705978.2272451818
970,427118.6353427768
971,696823.4296884537
972,502348.2256642729
973,1162164.0642115027
974,876499.1313571334
975,348491.1304859221
976,837109.1289735883
977,1058545.7071353197
978,558103.4988883734
979,396989.7607243955
980,698580.7335557342
981,582573.8515753746
982,524845.6328280419
983,657450.5054645836
984,914644.434423387
985,551787.3444368094
986,595065.2309396863
987,640576.3558077961
988,561870.281767711
989,972800.3215970993
990,603038.5116210282
991,428676.09519070387
992,1069193.3151530772
993,472825.32157711685
994,888733.3835053742
995,424626.29012972116
996,947541.5528167933
997,884093.1813602895
998,188366.52834172547
999,298657.0066765696
1000,635652.7870613337
1001,737497.5064739287
1002,572434.9045082778
1003,147936.36128143966
1004,491215.63848406076
1005,881988.5948838741
1006,462307.81592811644
1007,741536.106956631
1008,300614.15271385014
1009,294305.92984850705
1010,1233344.6497102678
1011,485081.5967377275
1012,690611.5320430547
1013,426820.70084773004
1014,462821.83073174953
1015,368828.97665670514
1016,524285.77066423
1017,582142.1653690338
1018,1050072.6712551713
1019,380473.93803820014
1020,565568.584099248
1021,754503.7884186953
1022,622482.3285967112
1023,904848.8238829225
1024,579226.1600136608
1025,600684.0545947403
1026,278095.21154387295
1027,428939.7478618324
1028,655186.8997303694
1029,507853.3052084595
1030,832386.5916697234
1031,786513.2389739901
1032,450839.8227355182
1033,560229.8999666721
1034,754786.6742144823
1035,1198330.0855312645
1036,881135.9280820191
1037,1332463.728389874
1038,435705.38138106465
1039,793926.8528483808
1040,362997.8389879018
1041,540913.2728821784
1042,847919.3178021461
1043,604231.6388615519
1044,538546.0837972909
1045,717115.6173527092
1046,231263.1544738114
1047,663210.3980901837
1048,430195.6509067863
1049,817664.9496861994
1050,661356.4887345582
1051,140252.75941950083
1052,773270.6575754434
1053,403048.2095628232
1054,933564.9102994949
1055,779456.8980905116
1056,826051.2412455082
1057,1270078.9382039309
1058,388031.36367473006
1059,626670.2539486587
1060,722017.2305236012
1061,438164.645248577
1062,746584.319950059
1063,624683.364370361
1064,955234.6551620215
1065,590748.123530671
1066,280367.5901211947
1067,320305.18159361184
1068,545105.0591797978
1069,668005.9812671393
1070,226515.23371115327
1071,571658.4080935419
1072,302508.81504896283
1073,478403.5872285515
1074,595250.8404723704
1075,439543.6028882563
1076,560506.6654922068
1077,488144.30493600667
1078,222600.3137461394
1079,1115991.6110681593
1080,497921.52884475887
1081,494643.99289388955
1082,1039578.7283936143
1083,410381.088469103
1084,694467.82705158
1085,597366.1219577342
1086,1019435.9737195373
1087,-32161.128632351756
1088,743435.1309477836
1089,205653.32813215256
1090,381318.7237109095
1091,358957.1319320202
1092,220640.62422922254
1093,948855.7914692461
1094,687741.4256734103
1095,260258.78619624674
1096,365210.3573561311
1097,741017.6518447548
1098,267956.87368033826
1099,1020021.6496696323
1100,1173845.5329143405
1101,372889.13205319643
1102,347411.02078796923
1103,559457.3190256208
1104,591575.8318337798
1105,606470.1390081793
1106,1011728.6680367142
1107,369482.96498298645
1108,320846.2415765077
1109,936021.2952696234
1110,647381.4083623141
1111,588653.4296297878
1112,883382.871526584
1113,1012011.6801678687
1114,732679.9172795266
1115,886317.0167238861
1116,695796.480633378
1117,409525.5004005581
1118,575087.9152973443
1119,540830.7470885217
1120,448434.87777502835
1121,657553.4432335198
1122,434790.10621485114
1123,552430.2089136988
1124,583410.0403380394
1125,849711.8108529449
1126,736359.7050366551
1127,312002.9646090716
1128,498037.31343500316
1129,586678.9788905382
1130,333643.4722215384
1131,400733.26834000647
1132,835402.8286116272
1133,657791.8383176476
1134,722603.4024888277
1135,448473.45289982855
1136,922535.9852899462
1137,904903.9235409796
1138,1090126.2719394863
1139,718856.5074021816
1140,655958.5518883318
1141,424629.3452759236
1142,252296.87506976724
1143,644704.2976285219
1144,640396.6086859852
1145,189731.41160674393
1146,304641.76685361564
1147,546763.5057332963
1148,448674.75688639283
1149,494011.1970876008
1150,818065.3961154073
1151,1089721.5962662548
1152,518176.9020412713
1153,760633.2653036416
1154,1183303.0992129147
1155,616034.838855207
1156,477558.43146055937
1157,860283.4351019263
1158,683194.5295021683
1159,322511.54704001546
1160,161466.3938753605
1161,-14163.542397662997
1162,445763.9736752659
1163,431166.5029015541
1164,573701.4663041234
1165,527942.9199397862
1166,401330.16782046854
1167,553212.410771504
1168,669518.7088617831
1169,900010.1572532803
1170,673289.9835134596
1171,521117.27340216935
1172,454242.7376049906
1173,1036913.5765355527
1174,418778.9691555947
1175,738926.867257759
1176,627662.2648305893
1177,586676.7239908576
1178,381412.6841791272
1179,1386160.1339668483
1180,783523.644817695
1181,674243.0273189992
1182,578908.7883064598
1183,735175.696703881
1184,374759.9591370821
1185,129125.16353616118
1186,432302.1678261608
1187,536589.8061816841
1188,407356.78127649426
1189,701930.6046195179
1190,741454.9367966354
1191,318628.93959376216
1192,971614.225163877
1193,901245.1716733128
1194,530262.2041711658
1195,562966.0986367315
1196,817742.3134724051
1197,959733.4650843292
1198,685466.8722722232
1199,481899.8500712961
1200,-35213.18464013934
1201,888459.2321077138
1202,765273.6131652296
1203,370822.0483343601
1204,214997.16123063862
1205,854498.7971375734
1206,1129277.2582074702
1207,687072.531005308
1208,1228976.9319427907
1209,621922.3552780598
1210,448111.0399918258
1211,64077.14803133905
1212,358270.3293186873
1213,429810.5839179307
1214,427381.82388809323
1215,446265.739368096
1216,517773.484859854
1217,751809.0646589249
1218,532251.3026226014
1219,536907.2060779333
1220,383571.17817918956
1221,783215.3608422726
1222,370657.5284063518
1223,343289.9320617765
1224,476785.8786237985
1225,970095.3427119702
1226,859319.1919342726
1227,601711.0102859586
1228,714920.811005339
1229,513387.1493803412
1230,626191.2474004328
1231,691193.2153520435
1232,804695.3326319903
1233,1189477.0121186525
1234,422422.5246742219
1235,626380.7149259895
1236,647731.2563585341
1237,595069.8826590627
1238,662384.5604413152
1239,137682.53767250478
1240,986208.5272861123
1241,542049.760143131
1242,429553.41241911054
1243,639474.7745625079
1244,300368.23248268664
1245,266710.52875189483
1246,320269.85542328656
1247,296295.57630982995
1248,514367.9016595036
1249,944581.544677481
1250,378830.84106469154
1251,616309.3199182004
1252,614057.5326271057
1253,755039.0705070496
1254,494655.3815481216
1255,798629.0250622183
1256,1166029.649223268
1257,279965.31834699214
1258,533573.5016816556
1259,1081024.8267594278
1260,731334.3798512518
1261,446372.9213938117
1262,549411.4501900524
1263,469863.076532796
1264,606206.6754184365
1265,455442.8239630759
1266,147759.36529777944
1267,514727.52377074957
1268,368743.4352747798
1269,740734.3842399716
1270,457044.3726347238
1271,972459.0010008365
1272,684984.124131903
1273,819787.1730028242
1274,698574.6753891706
1275,829251.0935712755
1276,729180.959385857
1277,852815.7006892711
1278,382440.70977184176
1279,412813.0964964032
1280,441523.8708305657
1281,580916.4959845245
1282,601545.4498683959
1283,515917.0744423717
1284,423098.42422281206
1285,573362.2443577796
1286,453456.11078087986
1287,666067.2748282701
1288,381918.16542842984
1289,654022.5436031669
1290,733457.6473255455
1291,320629.5160278827
1292,256545.39232857525
1293,708748.3886188418
1294,736176.1928006411
1295,360060.9876552373
1296,841607.6619496047
1297,751288.1802992821
1298,394745.3876155317
1299,667626.1528529078
1300,619915.5053988248
1301,502389.51927919686
1302,495193.99290819466
1303,248184.15528829396
1304,438555.0017528832
1305,614712.3367424309
1306,1317647.61420919
1307,603625.9169935733
1308,404194.5179668069
1309,192759.37606576085
1310,897298.722843051
1311,138940.6438163966
1312,778284.7657472938
1313,418434.5459602028
1314,331037.1136622876
1315,449917.4205174297
1316,1075843.9283360988
1317,278505.7810999453
1318,363962.4638710767
1319,787315.9342571646
1320,628275.3358992785
1321,439466.8970949203
1322,720643.2361561358
1323,270200.94991084933
1324,338923.5544231236
1325,661731.1450943798
1326,799902.8401510566
1327,211000.8564876765
1328,204043.61076281965
1329,593903.1870814413
1330,345584.6006770879
1331,844759.7851807624
1332,721881.6558207124
1333,875261.8848861307
1334,391893.06106585264
1335,704528.1114848554
1336,470723.33079887927
1337,490444.1001942903
1338,1076015.0501843244
1339,73569.64860826731
1340,440573.7577499002
1341,249786.12893010676
1342,486896.2171138674
1343,840775.6446366906
1344,491117.3344973624
1345,728055.7996727377
1346,703167.8917850107
1347,614213.6481881887
1348,497145.29780334234
1349,839969.8205836117
1350,701095.1252647042
1351,605807.8623129129
1352,625950.1504733413
1353,521815.7192029953
1354,537849.0261615962
1355,358194.64415822923
1356,537706.1746161431
1357,332607.7133245319
1358,1553465.2979069352
1359,604111.362913534
1360,809427.6935202032
1361,1000206.4202051163
1362,401236.7038793862
1363,684090.6783249229
