,0
354,614226.605763792
355,419292.0916828483
356,411090.62743276305
357,431908.24642564217
358,303628.29342360777
359,618299.1697863706
360,565028.3547125811
361,381195.4789865053
362,1416230.249629686
363,542691.6406782481
364,407579.82859561045
365,1292592.6024539797
366,330607.9427610567
367,811286.8050598373
368,564226.6020696006
369,654010.1087434419
370,392669.15200341365
371,558682.2088569853
372,512390.3189686238
373,555185.2437524031
374,568937.5955834321
375,1558899.9536812054
376,592993.3684447992
377,370988.99062338163
378,488084.9575717727
379,590349.2417788866
380,484656.79330133315
381,433715.6598656338
382,974295.8956085241
383,453635.3293152969
384,449035.3375266306
385,1100804.012596861
386,1464110.5878494699
387,579430.789346363
388,350588.87797603226
389,470144.90904243465
390,434185.55104581564
391,498372.43113555433
392,545258.4023283025
393,552277.657452671
394,467589.4756189297
395,1163024.412240278
396,1099242.6937623913
397,582627.6007485793
398,327986.02149254194
399,531218.8993165944
400,1148933.7438256775
401,448200.2630780737
402,605257.6328755625
403,537477.0887400806
404,469729.6994961249
405,589149.5552448948
406,498196.17276821256
407,428998.6625000775
408,659339.5798264828
409,550520.5489843609
410,594900.4015389658
411,776706.119584722
412,386368.9433416622
413,1308761.1443712967
414,620520.9912448544
415,663362.5161784763
416,1241668.3212093946
417,366207.309198405
418,701418.9913049806
419,371643.7388730389
420,385902.6714268076
421,603290.4827299449
422,620168.7551743897
423,351582.1341879277
424,1652445.9767566014
425,392639.4229721672
426,785991.2268458568
427,1364999.5761964594
428,909755.6096193544
429,823298.619726851
430,499448.67837374244
431,654645.2672642817
432,312319.0349300632
433,677930.3578579146
434,503590.55211334175
435,479847.35970561724
436,331793.362183263
437,612086.8211210959
438,558054.0299103992
439,638127.4333552403
440,825267.344048187
441,654696.7475875876
442,994496.3780896413
443,353503.9613970328
444,1434193.1345086591
445,519569.95475111
446,586374.622554639
447,659874.1964452935
448,454431.27686223603
449,451707.09118239046
450,695783.5465454856
451,701288.6470713923
452,486283.6880347324
453,531571.2525990066
454,572917.702929381
455,304760.628431359
456,426679.98885116546
457,224551.19756825842
458,655048.9366864419
459,358877.7082983014
460,648116.36021445
461,385357.4306710648
462,548972.6384323877
463,341583.95911571087
464,529261.0054343579
465,1365312.8705619571
466,512112.46806057007
467,339187.267937397
468,1080496.8637928239
469,253528.4734887897
470,377555.7839523015
471,552483.706775219
472,541617.2065236265
473,612585.5325326509
474,774314.862070038
475,613010.0014074976
476,667049.6092085473
477,1594612.826357542
478,571190.8627720436
479,479652.55409228674
480,321628.3430549846
481,641168.8228852567
482,422678.6513927573
483,1336809.4636015357
484,484336.4575134421
485,594634.1131120219
486,496600.1726041714
487,512544.0818369044
488,1024996.4460685066
489,1990041.6110512947
490,365902.7593561718
491,1393741.498592874
492,393450.134323641
493,340659.8144473671
494,528509.5114494001
495,846624.76442954
496,1129285.74919537
497,443467.6023613164
498,456382.7446133711
499,762681.0366588889
500,491312.40124787047
501,510245.6266256342
502,604558.1819505265
503,639206.1751749436
504,509704.63346645
505,528711.7042803926
506,423824.15819917334
507,970682.2065455152
508,384664.41989275033
509,428979.91782888136
510,942320.4547115352
511,410464.71583502815
512,673152.7296214543
513,458133.5507251605
514,488846.05316760665
515,350309.0126531759
516,502868.6855582029
517,358645.84237742494
518,552509.780236295
519,324962.65881849435
520,599622.0755768033
521,542025.695300344
522,374105.2711738301
523,651841.7149818313
524,753431.1483358417
525,972266.7660269496
526,517195.2945954199
527,1358503.8328061702
528,364257.93243356433
529,1099411.1525235397
530,554112.3799504917
531,1206046.4552293818
532,496776.29451036535
533,453741.9394795266
534,523544.6692642479
535,540497.3045550805
536,395479.2549746185
537,386130.27786420827
538,1279031.620732975
539,701610.341407968
540,1719994.0146040914
541,1171269.3985427713
542,454117.5636210314
543,303069.47448553576
544,1174217.5007513957
545,568441.5961865211
546,991968.9008817653
547,370481.9012128272
548,1241738.0364190724
549,627234.023338374
550,894844.0206057804
551,776110.106924724
552,360755.2287951818
553,340141.57355176774
554,478508.2360846469
555,581203.2042315258
556,624997.2745254007
557,466852.5173696892
558,768909.6907566758
559,487143.1365913505
560,530693.1186084244
561,1215766.1488783818
562,548940.7712908391
563,551007.5951761992
564,443266.8321455837
565,551483.8628556445
566,554291.2926967466
567,757760.8465108168
568,550030.5311372831
569,518240.50493648084
570,396820.9020787245
571,646526.3377278184
572,774376.9184679379
573,321055.73921520845
574,621085.1030109359
575,733213.1312702801
576,554683.6385378457
577,346247.8803510973
578,789313.1892007985
579,543234.9033421169
580,520807.1038820964
581,400400.7192463031
582,824752.433848716
583,426223.92719606514
584,500459.1480329172
585,906655.444756952
586,367529.79022633744
587,535072.3362509904
588,427347.003163169
589,489320.63845795597
590,425148.6909228662
591,272564.8008340364
592,535589.7024633854
593,459257.05238052155
594,310486.1644205306
595,653515.7772658621
596,352600.7577142291
597,681203.8009890721
598,1302726.5129118178
599,1393502.879283745
600,1415274.1603485667
601,404617.9048800942
602,685036.0126176612
603,329778.6081779782
604,941133.0689820119
605,533410.4812692984
606,621479.3270514756
607,477969.06543344585
608,282557.8995892673
609,614787.6938528932
610,429262.652509419
611,427015.0107098015
612,713394.4655215966
613,915054.1751423146
614,666080.2068949022
615,353577.3501242543
616,495161.6059501956
617,858848.3754094029
618,393610.4811793794
619,535850.7597180601
620,528867.5552696155
621,294967.92696974054
622,998344.2323023577
623,597910.0627688912
624,634659.9224465741
625,411200.36714477825
626,783760.2357086118
627,483011.8202716103
628,470222.95551849826
629,1085975.7866576775
630,343007.04165347444
631,322607.05766393297
632,505487.5948243512
633,658918.4283186048
634,468080.915805207
635,467659.59015039104
636,468534.2403987219
637,714367.3729987484
638,430925.9791782906
639,734287.9022658854
640,501701.981239042
641,678219.387724325
642,640169.4881757533
643,558660.1180500087
644,571880.289555256
645,510924.9437473542
646,666086.0762342205
647,356583.82415741065
648,822591.5077048335
649,649374.6243246857
650,376288.71363914997
651,439741.2401016375
652,942376.2558214251
653,661253.4467228635
654,402907.164204497
655,528451.386414597
656,685998.5174389593
657,492913.9041002091
658,378956.59378999413
659,373647.39501667605
660,508888.2593107843
661,647146.2866423662
662,583056.0902394074
663,454583.0395073909
664,454578.2269382983
665,130121.59398181742
666,547811.1150124801
667,457754.5972996065
668,1227888.431328678
669,2334787.115594545
670,513162.9921652573
671,507394.35345906194
672,1183753.330402863
673,708558.1380552442
674,368520.0197508112
675,383297.57395009405
676,773151.760883282
677,502443.99787022674
678,659798.5891048715
679,340597.0540868863
680,576689.2550801502
681,588630.4020404295
682,316547.59557490854
683,413316.8524505431
684,311292.2115864005
685,1079806.982118443
686,728584.4862035128
687,532415.2539205794
688,435531.1862136736
689,1184476.2844891802
690,373806.50200261216
691,777739.5183001715
692,1004966.5965305994
693,642325.1276492636
694,1275531.029638719
695,412421.0794578662
696,705515.4854934514
697,404943.71155565104
698,312763.7069350363
699,1540310.4230977178
700,443972.6215245461
701,500089.5841934105
702,625684.4758105878
703,739735.0406739835
704,445063.21147398703
705,414344.5629551271
706,375738.6568823841
707,530041.2809603065
708,673121.4732070126
709,313652.81232106255
710,1147803.5641745946
711,530504.8768520752
712,655513.1487138069
713,382129.41546520777
714,488387.2737852436
715,450347.3941613445
716,797319.638927549
717,319012.8932370565
718,1359124.8215066653
719,468356.33525262476
720,377760.8600602401
721,342925.2965035374
722,501875.63057285803
723,829354.5413445459
724,1031917.1704547546
725,490092.4682023922
726,488543.98690002516
727,465028.072366513
728,651909.2945242902
729,319506.08618755353
730,279556.09096789535
731,1720235.8603406013
732,500581.13767555426
733,645568.6962789325
734,612592.8560007815
735,437703.57141526043
736,1183779.6546156947
737,470106.43564046884
738,470299.82818333607
739,1057836.322585695
740,389187.5595148567
741,475635.40233848785
742,810926.9370860462
743,514609.1064622699
744,553896.9027520777
745,722441.7882992064
746,436357.6286347599
747,552788.6626516152
748,525257.1495872217
749,365934.12472713296
750,409420.21239693026
751,677423.452211047
752,576392.0301025719
753,785962.093296089
754,523628.6053291268
755,351213.7254329609
756,473449.46021037345
757,552338.7570756788
758,342357.5267339941
759,342915.57295010245
760,474516.85173396405
761,480595.6368796112
762,459528.2053498181
763,913850.3951750617
764,334112.3118465528
765,613687.0172552834
766,530088.0685290375
767,277921.3947414146
768,574871.8463999805
769,464936.4449587492
770,430846.27879896533
771,-1.0
772,296795.5442454354
773,599602.2570589916
774,903771.468461469
775,301734.6075046005
776,943329.6281714911
777,225651.36219167808
778,1006743.7098814497
779,1275390.9368168958
780,745585.9514534009
781,657305.8297582852
782,553684.8918084982
783,477639.5443698056
784,427943.13985718915
785,635905.0267907972
786,562759.1791139236
787,396087.0326176782
788,1196759.800625248
789,581021.9092234395
790,653317.9132304831
791,868163.5227628199
792,386836.74632011325
793,757513.3088331821
794,886584.153559983
795,749078.159704299
796,1900559.0396031314
797,1147146.3565585595
798,446984.34521140845
799,626474.9926881082
800,885062.658186508
801,1197974.3028321678
802,1043220.4471405494
803,1321950.1526284777
804,498017.49415707367
805,892506.2214794591
806,575755.8510792942
807,344789.6433486894
808,661576.0528184224
809,479582.8756269755
810,610000.9907528107
811,1969093.7342618853
812,1517952.4775473857
813,309158.8643290883
814,524424.9123528319
815,417844.88458042394
816,652378.3923149718
817,237759.8959333764
818,1617696.8395805734
819,480461.1760089246
820,602483.8370552713
821,613502.6390924326
822,398931.7594364664
823,1128667.15633127
824,335692.2134815616
825,482428.0906121154
826,1326783.4314844464
827,399285.6719748206
828,711186.6196717304
829,362829.3878987748
830,1523819.128812386
831,491862.7549897506
832,437948.9145382318
833,675333.006295773
834,569895.1245405275
835,791632.8984886047
836,669382.1723355856
837,345873.44896759675
838,750591.1833685357
839,825606.9316868985
840,377722.58541620494
841,789588.642924507
842,971776.1193195413
843,606271.7451549642
844,489248.27515121584
845,1005890.5167148307
846,463581.23356734164
847,326673.8836236286
848,651207.0971493357
849,409140.9416903402
850,458339.5733377429
851,589946.4236072461
852,376388.5047669156
853,388292.16205940145
854,531940.4045759125
855,558200.0019640892
856,712320.8883989452
857,406790.42365088925
858,384631.1569675932
859,1879402.8711166882
860,448150.2326626219
861,591139.4671762435
862,307270.83564184833
863,905953.5120790992
864,341331.76976138283
865,448224.42170028435
866,453224.4635588192
867,509416.9259400228
868,359425.7814608037
869,452103.99775234703
870,440467.17887251306
871,397568.465338854
872,1861967.8091606698
873,509479.221301385
874,1023226.0869933622
875,285002.1353564889
876,1092184.5890959646
877,359720.0274899098
878,461328.21238761424
879,617354.3336836719
880,632516.7676497422
881,323407.6886749822
882,1084544.0557898937
883,890211.2998485635
884,412102.8996745578
885,348228.1006469617
886,910600.991801684
887,514113.74165490124
888,435830.2052967741
889,604116.9270409629
890,1340699.4974789664
891,551181.2060470388
892,462496.03640952235
893,497413.3036402248
894,584745.591925657
895,339442.46225994325
896,669017.1331516413
897,1281466.4308552651
898,468498.85052829405
899,456374.2899988955
900,538616.1504381143
901,277567.69947024697
902,488776.7407492037
903,646409.7993142633
904,1101319.5087176359
905,933649.5566725554
906,397979.6365097697
907,539803.7719591559
908,411264.641467969
909,1636338.2766223543
910,835337.4192987565
911,855036.4270000982
912,511507.00393248117
913,1350664.9320707002
914,253770.04945673657
915,570494.7239849363
916,672361.2251003076
917,842308.9839779013
918,446122.6777293955
919,470839.6403033416
920,605011.9946171662
921,1066083.522568246
922,644375.6031374399
923,825791.8246147454
924,277239.0674329964
925,439298.7773662317
926,803788.4452740371
927,650640.1179842947
928,460341.2140355791
929,685081.0814254255
930,453294.9507260075
931,672598.8258048658
932,797205.8567372871
933,397623.1273070032
934,810562.2747218042
935,445362.7825380455
936,1064599.1277526852
937,502875.9698421224
938,817753.9920337612
939,1555813.2035049628
940,443027.8191332113
941,610934.9728683744
942,694540.4739461208
943,353621.71724377346
944,486316.4675811354
945,324747.37862059777
946,538749.5285683238
947,786834.1522072486
948,335080.33812910074
949,464226.7377014802
950,665181.7922636553
951,452094.6803091978
952,884559.4614410802
953,1612860.803000457
954,749702.2773180138
955,402494.21981137036
956,611355.9505305743
957,718167.7576000748
958,2184084.354963901
959,609298.9979860337
960,482329.829010279
961,359586.0630015535
962,588970.1376040785
963,536358.2144113702
964,662530.0229062554
965,546577.3978048887
966,636909.3740893101
967,887076.2579689727
968,675198.8210129256
969,369002.8827152228
970,638140.8929837882
971,695655.817735375
972,602394.1517827992
973,1148509.3358961667
974,397413.5551853505
975,316104.40319564525
976,686879.6436289663
977,1732072.8736506046
978,370011.6104610698
979,692910.9281476879
980,969426.461771231
981,580540.5554351674
982,671265.9918244155
983,554003.1084143823
984,520395.33314038
985,303038.0635192187
986,650945.3360452198
987,473204.77405498177
988,483802.24067579606
989,922431.5972717679
990,454868.3070110422
991,833585.7210394903
992,489760.5216156563
993,518840.5352611566
994,756872.3590676131
995,916896.5665742909
996,574011.9953921746
997,898033.8256531581
998,192956.94786197256
999,452229.32147329685
1000,400209.8955548801
1001,964978.2852166186
1002,645649.7735163503
1003,334636.17998586874
1004,746127.7890846906
1005,460367.36198629695
1006,602623.8979666784
1007,1062518.072368717
1008,645708.4224617356
1009,574831.889605388
1010,871228.3155878546
1011,461513.3542629799
1012,558156.1850264918
1013,1069708.389263462
1014,408501.24240928737
1015,525684.3365075457
1016,542643.1577204859
1017,1188949.6286123318
1018,442422.8751956916
1019,525495.9558659892
1020,357763.5188847139
1021,779179.0761202595
1022,329913.38384013606
1023,692158.1971219246
1024,803372.6220701926
1025,618711.0706224403
1026,724823.1656340224
1027,869454.5784271351
1028,401528.81211244233
1029,414247.19772076106
1030,425291.5750225129
1031,387060.49607281835
1032,500381.3713744514
1033,469038.1293975237
1034,364928.63582862564
1035,681309.192881295
1036,537340.5508223146
1037,765333.7828235872
1038,368751.3945532907
1039,803523.5953287713
1040,720695.4849325985
1041,440193.4459387594
1042,936464.4833525316
1043,731590.7602583623
1044,917200.7671800166
1045,1072181.082808717
1046,372533.1646297949
1047,576433.879013751
1048,572370.6356090828
1049,392573.586717266
1050,506260.59136487707
1051,509976.8736982917
1052,318181.0978118269
1053,578529.4380780407
1054,318568.2959662122
1055,678724.2005786387
1056,868046.7857497229
1057,505497.9098000857
1058,1025436.480863495
1059,448249.38628909766
1060,1835796.543753051
1061,830012.9250160542
1062,755019.9929943248
1063,491208.1304507868
1064,425161.10279788316
1065,918537.1680108294
1066,693996.0686420507
1067,534225.6689423685
1068,529946.3747612772
1069,355375.53828346066
1070,689438.824090866
1071,441997.9302065051
1072,315216.3704685517
1073,811738.3214067494
1074,409095.5101546753
1075,666533.6490867895
1076,384501.4687806605
1077,845842.9596769104
1078,678684.7566654759
1079,631824.4416646641
1080,767780.0818828039
1081,1291396.5664976777
1082,384175.4843390761
1083,1116710.028095066
1084,361423.6794666572
1085,435188.30505284865
1086,404825.3390959766
1087,399764.68615169724
1088,860259.9599450844
1089,556013.3318379188
1090,446375.3354907471
1091,455024.6381083897
1092,203084.2264067492
1093,404983.11512879265
1094,500812.5364433518
1095,747253.4986389193
1096,508456.7846025273
1097,735994.0710391777
1098,573478.24904142
1099,566192.4298644721
1100,2229780.6388402316
1101,540229.4722645403
1102,643004.0452797648
1103,593799.405955386
1104,329201.9653376506
1105,270307.8712301566
1106,343692.7113920561
1107,1153174.9920063477
1108,810272.6197205398
1109,914151.2221653612
1110,623129.2570312687
1111,349103.58225932985
1112,423823.0818047246
1113,320403.6998992891
1114,410313.22966373287
1115,367617.9787448168
1116,1185216.874187072
1117,363882.14997185435
1118,388265.1634444822
1119,999113.8360028394
1120,640843.1461802248
1121,571362.3282250483
1122,632728.5448531059
1123,538870.1802137503
1124,559708.3093590472
1125,285176.5627208954
1126,634385.302676861
1127,556597.7334618422
1128,560256.4609507346
1129,576572.6942486903
1130,391749.8783097676
1131,408675.59392849344
1132,485616.84365007526
1133,863626.1431429603
1134,587092.9730169359
1135,521121.9681363241
1136,548519.3081685266
1137,348035.81728946994
1138,566024.8387851445
1139,399104.582409412
1140,353570.45853055874
1141,363841.43718523096
1142,489769.6455882455
1143,573698.4390442155
1144,426477.83333048533
1145,746242.3429822236
1146,423202.65235145047
1147,623698.5716645406
1148,630305.5309662309
1149,518464.02828759124
1150,730438.5257178297
1151,627233.6941653503
1152,517361.95143418596
1153,679636.6537170508
1154,385107.8569347399
1155,570983.5119058402
1156,474533.15301396506
1157,673767.7986729903
1158,1598855.3266145692
1159,714464.0267457315
1160,412215.9902598173
1161,571645.3427623048
1162,532441.4330323128
1163,644503.9578122378
1164,377837.0187743575
1165,2117339.4897578256
1166,515515.62681477756
1167,297341.9327481717
1168,553348.1938772317
1169,505633.00925075694
1170,548103.3194264281
1171,429072.3952114119
1172,924594.0830851113
1173,440342.5813076615
1174,607820.7493123928
1175,469690.8364163481
1176,268748.2630966837
1177,541104.4736281933
1178,447188.7770573576
1179,445831.62281024305
1180,178257.2139155252
1181,424989.3176553152
1182,748180.20218551
1183,276198.69642169564
1184,558951.3625277362
1185,811789.180792928
1186,592362.9421328328
1187,790851.5182877027
1188,417672.5705627839
1189,1006008.8005493805
1190,748337.0257021245
1191,571854.0151092733
1192,575502.3845369616
1193,564373.0265663316
1194,501524.0882792386
1195,535828.2502531647
1196,702591.3584438262
1197,390218.9746841336
1198,713284.6341572581
1199,293711.5968695185
1200,561085.0663510754
1201,544067.5685499728
1202,1019426.5042309494
1203,541967.1477757302
1204,761693.2490589819
1205,601077.6058787301
1206,1024499.4173499849
1207,365037.9941192484
1208,290851.6424886901
1209,555021.2738833476
1210,665336.4897348855
1211,526585.9660760572
1212,370683.5686310447
1213,725138.1463091068
1214,825886.6971740077
1215,332134.44148977066
1216,483416.72532778594
1217,611840.1535305616
1218,432086.4733051861
1219,760098.1776009464
1220,662885.5757421479
1221,360437.406918191
1222,498724.9294388015
1223,313482.9397838889
1224,452678.7027547938
1225,745482.4016440721
1226,354216.84282972116
1227,650012.4134397571
1228,367484.9639599151
1229,372321.42587460426
1230,544929.9119155068
1231,1423499.6470484328
1232,520020.68485953193
1233,749453.0749813567
1234,349194.1407976748
1235,434253.0976402553
1236,799350.6609835867
1237,292322.7841872667
1238,446189.9352867217
1239,591733.8291706492
1240,245010.75711213175
1241,503410.1033680929
1242,934355.2554078264
1243,619205.0780606848
1244,689447.8419950948
1245,937426.1679364676
1246,453771.5261880536
1247,1590015.3489776016
1248,635971.6855880372
1249,546895.5606966584
1250,651271.042891089
1251,538089.8182756113
1252,664914.7457774349
1253,890706.17198926
1254,504743.37336239114
1255,334205.8429912722
1256,616949.3056478738
1257,455560.76100749365
1258,593319.3478299025
1259,467229.4593147264
1260,607050.3711482283
1261,317395.6191914472
1262,300612.3902762298
1263,314610.33298446686
1264,718154.2945095078
1265,1361600.2078006805
1266,632824.7937948906
1267,671443.3989558228
1268,592248.6049556449
1269,421675.49093837634
1270,587858.5738187459
1271,375492.33594942774
1272,520058.64048883074
1273,546083.7362532578
1274,385427.0997154924
1275,592801.3946333497
1276,378239.7343438851
1277,467409.35782252107
1278,529595.2484713799
1279,571046.4188006556
1280,379371.765390184
1281,738079.8346373687
1282,283086.45539877715
1283,432357.519734486
1284,609095.5766914256
1285,405512.80297019443
1286,520111.3058004985
1287,428088.12130402355
1288,1473807.511873787
1289,724685.0331791935
1290,478641.4340570083
1291,374593.3603457787
1292,1251171.2080301247
1293,431537.76572775963
1294,510154.245200569
1295,523866.32918686926
1296,688259.4494339145
1297,851341.2483915231
1298,535881.6538518437
1299,577191.9774573576
1300,568425.5515187427
1301,320455.74585463386
1302,704416.8473265053
1303,541375.8382523146
1304,621829.198446103
1305,515154.59483935457
1306,655172.3313719599
1307,646991.4629610715
1308,424830.5505305458
1309,357356.8646106248
1310,337058.51073689654
1311,390497.52461147064
1312,281665.3264069874
1313,590242.974296492
1314,1749298.8570818226
1315,345107.40441262635
1316,991444.8835333799
1317,796935.8219622055
1318,632003.2226918486
1319,646673.8180929859
1320,411754.14072389744
1321,615334.1241330104
1322,423699.4942191577
1323,1404866.8099616272
1324,891543.4983963935
1325,614372.5704153501
1326,352316.26304841816
1327,370955.46527135436
1328,504615.9517471831
1329,660554.8458018899
1330,1181057.9057289811
1331,520877.4913873473
1332,607863.6584159757
1333,343572.1008299202
1334,554791.0602068607
1335,527019.9692309937
1336,1008671.6097713731
1337,516374.9394715431
1338,1875671.4521299447
1339,411501.7862000461
1340,1370856.8075574846
1341,842932.4903300079
1342,596233.521583872
1343,597109.6003994012
1344,467520.778418648
1345,663850.6906396552
1346,1119995.531997005
1347,290039.46374069265
1348,205716.22886467085
1349,500975.01954828686
1350,531799.2064771638
1351,413814.43202423566
1352,499139.2631086291
1353,1009698.6132232558
1354,1212214.0903655598
1355,397508.87503075966
1356,909942.7525030887
1357,509616.2239198652
1358,669196.9767442455
1359,480287.026351709
1360,506186.8576107505
1361,344695.39609437826
1362,747215.6901437191
